feature,importance,fold
CC_MONTHS_BALANCE_VAR,102,3
CC_AMT_BALANCE_MIN,100,3
CC_AMT_BALANCE_MAX,95,3
CC_AMT_BALANCE_MEAN,81,3
CC_AMT_BALANCE_SUM,73,3
CC_AMT_BALANCE_VAR,178,3
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,140,3
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,82,3
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,508,3
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,406,3
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,390,3
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,3
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,279,3
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,296,3
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,310,3
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,232,3
CC_AMT_DRAWINGS_CURRENT_MIN,172,3
CC_AMT_DRAWINGS_CURRENT_MAX,166,3
CC_AMT_DRAWINGS_CURRENT_MEAN,131,3
CC_AMT_DRAWINGS_CURRENT_SUM,292,3
CC_AMT_DRAWINGS_CURRENT_VAR,179,3
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,3
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,107,3
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,21,3
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,9,3
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,33,3
CC_AMT_DRAWINGS_POS_CURRENT_MIN,35,3
CC_AMT_DRAWINGS_POS_CURRENT_MAX,213,3
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,224,3
CC_AMT_DRAWINGS_POS_CURRENT_SUM,199,3
CC_AMT_DRAWINGS_POS_CURRENT_VAR,228,3
CC_AMT_INST_MIN_REGULARITY_MIN,61,3
CC_AMT_INST_MIN_REGULARITY_MAX,84,3
CC_AMT_INST_MIN_REGULARITY_MEAN,154,3
CC_AMT_INST_MIN_REGULARITY_SUM,187,3
CC_AMT_INST_MIN_REGULARITY_VAR,244,3
CC_AMT_PAYMENT_CURRENT_MIN,341,3
CC_AMT_PAYMENT_CURRENT_MAX,310,3
CC_AMT_PAYMENT_CURRENT_MEAN,509,3
CC_AMT_PAYMENT_CURRENT_SUM,271,3
CC_AMT_PAYMENT_CURRENT_VAR,361,3
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,63,3
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,180,3
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,287,3
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,140,3
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,218,3
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,58,3
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,93,3
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,119,3
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,92,3
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,103,3
CC_AMT_RECIVABLE_MIN,158,3
CC_AMT_RECIVABLE_MAX,60,3
CC_AMT_RECIVABLE_MEAN,93,3
CC_AMT_RECIVABLE_SUM,82,3
CC_AMT_RECIVABLE_VAR,77,3
CC_AMT_TOTAL_RECEIVABLE_MIN,62,3
CC_AMT_TOTAL_RECEIVABLE_MAX,48,3
CC_AMT_TOTAL_RECEIVABLE_MEAN,12,3
CC_AMT_TOTAL_RECEIVABLE_SUM,13,3
CC_AMT_TOTAL_RECEIVABLE_VAR,34,3
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,3
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,69,3
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,357,3
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,226,3
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,291,3
CC_CNT_DRAWINGS_CURRENT_MIN,18,3
CC_CNT_DRAWINGS_CURRENT_MAX,165,3
CC_CNT_DRAWINGS_CURRENT_MEAN,277,3
CC_CNT_DRAWINGS_CURRENT_SUM,273,3
CC_CNT_DRAWINGS_CURRENT_VAR,351,3
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,3
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,2,3
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,114,3
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,3
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,40,3
CC_CNT_DRAWINGS_POS_CURRENT_MIN,27,3
CC_CNT_DRAWINGS_POS_CURRENT_MAX,91,3
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,248,3
CC_CNT_DRAWINGS_POS_CURRENT_SUM,142,3
CC_CNT_DRAWINGS_POS_CURRENT_VAR,153,3
CC_CNT_INSTALMENT_MATURE_CUM_MIN,30,3
CC_CNT_INSTALMENT_MATURE_CUM_MAX,119,3
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,170,3
CC_CNT_INSTALMENT_MATURE_CUM_SUM,153,3
CC_CNT_INSTALMENT_MATURE_CUM_VAR,206,3
CC_SK_DPD_MIN,0,3
CC_SK_DPD_MAX,35,3
CC_SK_DPD_MEAN,84,3
CC_SK_DPD_SUM,115,3
CC_SK_DPD_VAR,46,3
CC_SK_DPD_DEF_MIN,0,3
CC_SK_DPD_DEF_MAX,2,3
CC_SK_DPD_DEF_MEAN,200,3
CC_SK_DPD_DEF_SUM,55,3
CC_SK_DPD_DEF_VAR,61,3
CC_NAME_CONTRACT_STATUS_ACTIVE_MIN,1,3
CC_NAME_CONTRACT_STATUS_ACTIVE_MAX,0,3
CC_NAME_CONTRACT_STATUS_ACTIVE_MEAN,51,3
CC_NAME_CONTRACT_STATUS_ACTIVE_SUM,86,3
CC_NAME_CONTRACT_STATUS_ACTIVE_VAR,88,3
CC_NAME_CONTRACT_STATUS_APPROVED_MIN,0,3
CC_NAME_CONTRACT_STATUS_APPROVED_MAX,0,3
CC_NAME_CONTRACT_STATUS_APPROVED_MEAN,0,3
CC_NAME_CONTRACT_STATUS_APPROVED_SUM,0,3
CC_NAME_CONTRACT_STATUS_APPROVED_VAR,0,3
CC_NAME_CONTRACT_STATUS_COMPLETED_MIN,0,3
CC_NAME_CONTRACT_STATUS_COMPLETED_MAX,0,3
CC_NAME_CONTRACT_STATUS_COMPLETED_MEAN,92,3
CC_NAME_CONTRACT_STATUS_COMPLETED_SUM,93,3
CC_NAME_CONTRACT_STATUS_COMPLETED_VAR,31,3
CC_NAME_CONTRACT_STATUS_DEMAND_MIN,0,3
CC_NAME_CONTRACT_STATUS_DEMAND_MAX,0,3
CC_NAME_CONTRACT_STATUS_DEMAND_MEAN,0,3
CC_NAME_CONTRACT_STATUS_DEMAND_SUM,0,3
CC_NAME_CONTRACT_STATUS_DEMAND_VAR,0,3
CC_NAME_CONTRACT_STATUS_REFUSED_MIN,0,3
CC_NAME_CONTRACT_STATUS_REFUSED_MAX,0,3
CC_NAME_CONTRACT_STATUS_REFUSED_MEAN,0,3
CC_NAME_CONTRACT_STATUS_REFUSED_SUM,0,3
CC_NAME_CONTRACT_STATUS_REFUSED_VAR,0,3
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_MIN,0,3
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_MAX,0,3
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_MEAN,0,3
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_SUM,0,3
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_VAR,0,3
CC_NAME_CONTRACT_STATUS_SIGNED_MIN,0,3
CC_NAME_CONTRACT_STATUS_SIGNED_MAX,0,3
CC_NAME_CONTRACT_STATUS_SIGNED_MEAN,18,3
CC_NAME_CONTRACT_STATUS_SIGNED_SUM,0,3
CC_NAME_CONTRACT_STATUS_SIGNED_VAR,42,3
CC_NAME_CONTRACT_STATUS_NAN_MIN,0,3
CC_NAME_CONTRACT_STATUS_NAN_MAX,0,3
CC_NAME_CONTRACT_STATUS_NAN_MEAN,0,3
CC_NAME_CONTRACT_STATUS_NAN_SUM,0,3
CC_NAME_CONTRACT_STATUS_NAN_VAR,0,3
CC_COUNT,33,3
INDEX,2671,4
CODE_GENDER,386,4
FLAG_OWN_CAR,15,4
FLAG_OWN_REALTY,122,4
CNT_CHILDREN,152,4
AMT_INCOME_TOTAL,1181,4
AMT_CREDIT,1670,4
AMT_ANNUITY,2100,4
AMT_GOODS_PRICE,1519,4
REGION_POPULATION_RELATIVE,2023,4
DAYS_BIRTH,3005,4
DAYS_EMPLOYED,2766,4
DAYS_REGISTRATION,2893,4
DAYS_ID_PUBLISH,2618,4
OWN_CAR_AGE,1137,4
FLAG_MOBIL,0,4
FLAG_EMP_PHONE,0,4
FLAG_WORK_PHONE,222,4
FLAG_CONT_MOBILE,0,4
FLAG_PHONE,148,4
FLAG_EMAIL,47,4
CNT_FAM_MEMBERS,204,4
REGION_RATING_CLIENT,45,4
REGION_RATING_CLIENT_W_CITY,186,4
HOUR_APPR_PROCESS_START,961,4
REG_REGION_NOT_LIVE_REGION,30,4
REG_REGION_NOT_WORK_REGION,21,4
LIVE_REGION_NOT_WORK_REGION,22,4
REG_CITY_NOT_LIVE_CITY,135,4
REG_CITY_NOT_WORK_CITY,58,4
LIVE_CITY_NOT_WORK_CITY,108,4
EXT_SOURCE_1,2904,4
EXT_SOURCE_2,3508,4
EXT_SOURCE_3,3731,4
APARTMENTS_AVG,367,4
BASEMENTAREA_AVG,438,4
YEARS_BEGINEXPLUATATION_AVG,408,4
YEARS_BUILD_AVG,365,4
COMMONAREA_AVG,303,4
ELEVATORS_AVG,171,4
ENTRANCES_AVG,311,4
FLOORSMAX_AVG,262,4
FLOORSMIN_AVG,213,4
LANDAREA_AVG,511,4
LIVINGAPARTMENTS_AVG,270,4
LIVINGAREA_AVG,464,4
NONLIVINGAPARTMENTS_AVG,190,4
NONLIVINGAREA_AVG,624,4
APARTMENTS_MODE,599,4
BASEMENTAREA_MODE,533,4
YEARS_BEGINEXPLUATATION_MODE,623,4
YEARS_BUILD_MODE,416,4
COMMONAREA_MODE,473,4
ELEVATORS_MODE,98,4
ENTRANCES_MODE,183,4
FLOORSMAX_MODE,67,4
FLOORSMIN_MODE,126,4
LANDAREA_MODE,664,4
LIVINGAPARTMENTS_MODE,437,4
LIVINGAREA_MODE,571,4
NONLIVINGAPARTMENTS_MODE,86,4
NONLIVINGAREA_MODE,558,4
APARTMENTS_MEDI,449,4
BASEMENTAREA_MEDI,366,4
YEARS_BEGINEXPLUATATION_MEDI,475,4
YEARS_BUILD_MEDI,170,4
COMMONAREA_MEDI,333,4
ELEVATORS_MEDI,57,4
ENTRANCES_MEDI,152,4
FLOORSMAX_MEDI,72,4
FLOORSMIN_MEDI,128,4
LANDAREA_MEDI,437,4
LIVINGAPARTMENTS_MEDI,235,4
LIVINGAREA_MEDI,380,4
NONLIVINGAPARTMENTS_MEDI,102,4
NONLIVINGAREA_MEDI,321,4
TOTALAREA_MODE,979,4
OBS_30_CNT_SOCIAL_CIRCLE,423,4
DEF_30_CNT_SOCIAL_CIRCLE,160,4
OBS_60_CNT_SOCIAL_CIRCLE,514,4
DEF_60_CNT_SOCIAL_CIRCLE,156,4
DAYS_LAST_PHONE_CHANGE,2146,4
FLAG_DOCUMENT_2,0,4
FLAG_DOCUMENT_3,172,4
FLAG_DOCUMENT_4,0,4
FLAG_DOCUMENT_5,24,4
FLAG_DOCUMENT_6,32,4
FLAG_DOCUMENT_7,0,4
FLAG_DOCUMENT_8,49,4
FLAG_DOCUMENT_9,0,4
FLAG_DOCUMENT_10,0,4
FLAG_DOCUMENT_11,22,4
FLAG_DOCUMENT_12,0,4
FLAG_DOCUMENT_13,0,4
FLAG_DOCUMENT_14,0,4
FLAG_DOCUMENT_15,0,4
FLAG_DOCUMENT_16,66,4
FLAG_DOCUMENT_17,0,4
FLAG_DOCUMENT_18,76,4
FLAG_DOCUMENT_19,0,4
FLAG_DOCUMENT_20,0,4
FLAG_DOCUMENT_21,0,4
AMT_REQ_CREDIT_BUREAU_HOUR,0,4
AMT_REQ_CREDIT_BUREAU_DAY,21,4
AMT_REQ_CREDIT_BUREAU_WEEK,27,4
AMT_REQ_CREDIT_BUREAU_MON,179,4
AMT_REQ_CREDIT_BUREAU_QRT,230,4
AMT_REQ_CREDIT_BUREAU_YEAR,436,4
NAME_CONTRACT_TYPE_CASHLOANS,110,4
NAME_CONTRACT_TYPE_REVOLVINGLOANS,8,4
NAME_TYPE_SUITE_CHILDREN,63,4
NAME_TYPE_SUITE_FAMILY,57,4
NAME_TYPE_SUITE_GROUPOFPEOPLE,0,4
NAME_TYPE_SUITE_OTHER_A,12,4
NAME_TYPE_SUITE_OTHER_B,52,4
NAME_TYPE_SUITE_SPOUSEPARTNER,44,4
NAME_TYPE_SUITE_UNACCOMPANIED,79,4
NAME_INCOME_TYPE_BUSINESSMAN,0,4
NAME_INCOME_TYPE_COMMERCIALASSOCIATE,119,4
NAME_INCOME_TYPE_MATERNITYLEAVE,0,4
NAME_INCOME_TYPE_PENSIONER,0,4
NAME_INCOME_TYPE_STATESERVANT,37,4
NAME_INCOME_TYPE_STUDENT,0,4
NAME_INCOME_TYPE_UNEMPLOYED,0,4
NAME_INCOME_TYPE_WORKING,112,4
NAME_EDUCATION_TYPE_ACADEMICDEGREE,0,4
NAME_EDUCATION_TYPE_HIGHEREDUCATION,109,4
NAME_EDUCATION_TYPE_INCOMPLETEHIGHER,60,4
NAME_EDUCATION_TYPE_LOWERSECONDARY,41,4
NAME_EDUCATION_TYPE_SECONDARYSECONDARYSPECIAL,61,4
NAME_FAMILY_STATUS_CIVILMARRIAGE,50,4
NAME_FAMILY_STATUS_MARRIED,222,4
NAME_FAMILY_STATUS_SEPARATED,34,4
NAME_FAMILY_STATUS_SINGLENOTMARRIED,73,4
NAME_FAMILY_STATUS_UNKNOWN,0,4
NAME_FAMILY_STATUS_WIDOW,55,4
NAME_HOUSING_TYPE_COOPAPARTMENT,11,4
NAME_HOUSING_TYPE_HOUSEAPARTMENT,38,4
NAME_HOUSING_TYPE_MUNICIPALAPARTMENT,55,4
NAME_HOUSING_TYPE_OFFICEAPARTMENT,52,4
NAME_HOUSING_TYPE_RENTEDAPARTMENT,31,4
NAME_HOUSING_TYPE_WITHPARENTS,23,4
OCCUPATION_TYPE_ACCOUNTANTS,61,4
OCCUPATION_TYPE_CLEANINGSTAFF,6,4
OCCUPATION_TYPE_COOKINGSTAFF,0,4
OCCUPATION_TYPE_CORESTAFF,39,4
OCCUPATION_TYPE_DRIVERS,86,4
OCCUPATION_TYPE_HRSTAFF,0,4
OCCUPATION_TYPE_HIGHSKILLTECHSTAFF,58,4
OCCUPATION_TYPE_ITSTAFF,0,4
OCCUPATION_TYPE_LABORERS,114,4
OCCUPATION_TYPE_LOWSKILLLABORERS,28,4
OCCUPATION_TYPE_MANAGERS,20,4
OCCUPATION_TYPE_MEDICINESTAFF,53,4
OCCUPATION_TYPE_PRIVATESERVICESTAFF,25,4
OCCUPATION_TYPE_REALTYAGENTS,0,4
OCCUPATION_TYPE_SALESSTAFF,57,4
OCCUPATION_TYPE_SECRETARIES,0,4
OCCUPATION_TYPE_SECURITYSTAFF,17,4
OCCUPATION_TYPE_WAITERSBARMENSTAFF,28,4
WEEKDAY_APPR_PROCESS_START_FRIDAY,158,4
WEEKDAY_APPR_PROCESS_START_MONDAY,87,4
WEEKDAY_APPR_PROCESS_START_SATURDAY,73,4
WEEKDAY_APPR_PROCESS_START_SUNDAY,51,4
WEEKDAY_APPR_PROCESS_START_THURSDAY,27,4
WEEKDAY_APPR_PROCESS_START_TUESDAY,86,4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,89,4
ORGANIZATION_TYPE_ADVERTISING,0,4
ORGANIZATION_TYPE_AGRICULTURE,10,4
ORGANIZATION_TYPE_BANK,52,4
ORGANIZATION_TYPE_BUSINESSENTITYTYPE1,13,4
ORGANIZATION_TYPE_BUSINESSENTITYTYPE2,11,4
ORGANIZATION_TYPE_BUSINESSENTITYTYPE3,167,4
ORGANIZATION_TYPE_CLEANING,0,4
ORGANIZATION_TYPE_CONSTRUCTION,94,4
ORGANIZATION_TYPE_CULTURE,0,4
ORGANIZATION_TYPE_ELECTRICITY,0,4
ORGANIZATION_TYPE_EMERGENCY,0,4
ORGANIZATION_TYPE_GOVERNMENT,32,4
ORGANIZATION_TYPE_HOTEL,19,4
ORGANIZATION_TYPE_HOUSING,7,4
ORGANIZATION_TYPE_INDUSTRYTYPE1,0,4
ORGANIZATION_TYPE_INDUSTRYTYPE10,0,4
ORGANIZATION_TYPE_INDUSTRYTYPE11,9,4
ORGANIZATION_TYPE_INDUSTRYTYPE12,0,4
ORGANIZATION_TYPE_INDUSTRYTYPE13,0,4
ORGANIZATION_TYPE_INDUSTRYTYPE2,0,4
ORGANIZATION_TYPE_INDUSTRYTYPE3,33,4
ORGANIZATION_TYPE_INDUSTRYTYPE4,0,4
ORGANIZATION_TYPE_INDUSTRYTYPE5,0,4
ORGANIZATION_TYPE_INDUSTRYTYPE6,0,4
ORGANIZATION_TYPE_INDUSTRYTYPE7,5,4
ORGANIZATION_TYPE_INDUSTRYTYPE8,0,4
ORGANIZATION_TYPE_INDUSTRYTYPE9,87,4
ORGANIZATION_TYPE_INSURANCE,0,4
ORGANIZATION_TYPE_KINDERGARTEN,53,4
ORGANIZATION_TYPE_LEGALSERVICES,0,4
ORGANIZATION_TYPE_MEDICINE,35,4
ORGANIZATION_TYPE_MILITARY,86,4
ORGANIZATION_TYPE_MOBILE,0,4
ORGANIZATION_TYPE_OTHER,41,4
ORGANIZATION_TYPE_POLICE,69,4
ORGANIZATION_TYPE_POSTAL,2,4
ORGANIZATION_TYPE_REALTOR,0,4
ORGANIZATION_TYPE_RELIGION,0,4
ORGANIZATION_TYPE_RESTAURANT,33,4
ORGANIZATION_TYPE_SCHOOL,80,4
ORGANIZATION_TYPE_SECURITY,26,4
ORGANIZATION_TYPE_SECURITYMINISTRIES,50,4
ORGANIZATION_TYPE_SELFEMPLOYED,144,4
ORGANIZATION_TYPE_SERVICES,0,4
ORGANIZATION_TYPE_TELECOM,0,4
ORGANIZATION_TYPE_TRADETYPE1,0,4
ORGANIZATION_TYPE_TRADETYPE2,8,4
ORGANIZATION_TYPE_TRADETYPE3,26,4
ORGANIZATION_TYPE_TRADETYPE4,0,4
ORGANIZATION_TYPE_TRADETYPE5,0,4
ORGANIZATION_TYPE_TRADETYPE6,0,4
ORGANIZATION_TYPE_TRADETYPE7,33,4
ORGANIZATION_TYPE_TRANSPORTTYPE1,0,4
ORGANIZATION_TYPE_TRANSPORTTYPE2,4,4
ORGANIZATION_TYPE_TRANSPORTTYPE3,100,4
ORGANIZATION_TYPE_TRANSPORTTYPE4,11,4
ORGANIZATION_TYPE_UNIVERSITY,33,4
ORGANIZATION_TYPE_XNA,0,4
FONDKAPREMONT_MODE_NOTSPECIFIED,31,4
FONDKAPREMONT_MODE_ORGSPECACCOUNT,8,4
FONDKAPREMONT_MODE_REGOPERACCOUNT,40,4
FONDKAPREMONT_MODE_REGOPERSPECACCOUNT,15,4
HOUSETYPE_MODE_BLOCKOFFLATS,6,4
HOUSETYPE_MODE_SPECIFICHOUSING,2,4
HOUSETYPE_MODE_TERRACEDHOUSE,5,4
WALLSMATERIAL_MODE_BLOCK,16,4
WALLSMATERIAL_MODE_MIXED,25,4
WALLSMATERIAL_MODE_MONOLITHIC,1,4
WALLSMATERIAL_MODE_OTHERS,41,4
WALLSMATERIAL_MODE_PANEL,21,4
WALLSMATERIAL_MODE_STONEBRICK,93,4
WALLSMATERIAL_MODE_WOODEN,1,4
EMERGENCYSTATE_MODE_NO,1,4
EMERGENCYSTATE_MODE_YES,21,4
DAYS_EMPLOYED_PERC,2760,4
INCOME_CREDIT_PERC,1641,4
INCOME_PER_PERSON,1693,4
ANNUITY_INCOME_PERC,2129,4
PAYMENT_RATE,3637,4
BURO_DAYS_CREDIT_MIN,1105,4
BURO_DAYS_CREDIT_MAX,1368,4
BURO_DAYS_CREDIT_MEAN,1376,4
BURO_DAYS_CREDIT_VAR,1857,4
BURO_DAYS_CREDIT_ENDDATE_MIN,1090,4
BURO_DAYS_CREDIT_ENDDATE_MAX,1210,4
BURO_DAYS_CREDIT_ENDDATE_MEAN,1485,4
BURO_DAYS_CREDIT_UPDATE_MEAN,1344,4
BURO_CREDIT_DAY_OVERDUE_MAX,107,4
BURO_CREDIT_DAY_OVERDUE_MEAN,104,4
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,1377,4
BURO_AMT_CREDIT_SUM_MAX,1159,4
BURO_AMT_CREDIT_SUM_MEAN,1500,4
BURO_AMT_CREDIT_SUM_SUM,1257,4
BURO_AMT_CREDIT_SUM_DEBT_MAX,750,4
BURO_AMT_CREDIT_SUM_DEBT_MEAN,1296,4
BURO_AMT_CREDIT_SUM_DEBT_SUM,638,4
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,104,4
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,580,4
BURO_AMT_CREDIT_SUM_LIMIT_SUM,297,4
BURO_AMT_ANNUITY_MAX,332,4
BURO_AMT_ANNUITY_MEAN,498,4
BURO_CNT_CREDIT_PROLONG_SUM,41,4
BURO_MONTHS_BALANCE_MIN_MIN,277,4
BURO_MONTHS_BALANCE_MAX_MAX,38,4
BURO_MONTHS_BALANCE_SIZE_MEAN,536,4
BURO_MONTHS_BALANCE_SIZE_SUM,518,4
BURO_CREDIT_ACTIVE_ACTIVE_MEAN,444,4
BURO_CREDIT_ACTIVE_BADDEBT_MEAN,0,4
BURO_CREDIT_ACTIVE_CLOSED_MEAN,468,4
BURO_CREDIT_ACTIVE_SOLD_MEAN,75,4
BURO_CREDIT_ACTIVE_NAN_MEAN,0,4
BURO_CREDIT_CURRENCY_CURRENCY1_MEAN,0,4
BURO_CREDIT_CURRENCY_CURRENCY2_MEAN,0,4
BURO_CREDIT_CURRENCY_CURRENCY3_MEAN,0,4
BURO_CREDIT_CURRENCY_CURRENCY4_MEAN,0,4
BURO_CREDIT_CURRENCY_NAN_MEAN,0,4
BURO_CREDIT_TYPE_ANOTHERTYPEOFLOAN_MEAN,34,4
BURO_CREDIT_TYPE_CARLOAN_MEAN,278,4
BURO_CREDIT_TYPE_CASHLOANNONEARMARKED_MEAN,0,4
BURO_CREDIT_TYPE_CONSUMERCREDIT_MEAN,835,4
BURO_CREDIT_TYPE_CREDITCARD_MEAN,817,4
BURO_CREDIT_TYPE_INTERBANKCREDIT_MEAN,0,4
BURO_CREDIT_TYPE_LOANFORBUSINESSDEVELOPMENT_MEAN,18,4
BURO_CREDIT_TYPE_LOANFORPURCHASEOFSHARESMARGINLENDING_MEAN,0,4
BURO_CREDIT_TYPE_LOANFORTHEPURCHASEOFEQUIPMENT_MEAN,0,4
BURO_CREDIT_TYPE_LOANFORWORKINGCAPITALREPLENISHMENT_MEAN,0,4
BURO_CREDIT_TYPE_MICROLOAN_MEAN,188,4
BURO_CREDIT_TYPE_MOBILEOPERATORLOAN_MEAN,0,4
BURO_CREDIT_TYPE_MORTGAGE_MEAN,176,4
BURO_CREDIT_TYPE_REALESTATELOAN_MEAN,0,4
BURO_CREDIT_TYPE_UNKNOWNTYPEOFLOAN_MEAN,0,4
BURO_CREDIT_TYPE_NAN_MEAN,0,4
BURO_STATUS_0_MEAN_MEAN,806,4
BURO_STATUS_1_MEAN_MEAN,390,4
BURO_STATUS_2_MEAN_MEAN,110,4
BURO_STATUS_3_MEAN_MEAN,49,4
BURO_STATUS_4_MEAN_MEAN,25,4
BURO_STATUS_5_MEAN_MEAN,34,4
BURO_STATUS_C_MEAN_MEAN,556,4
BURO_STATUS_X_MEAN_MEAN,635,4
BURO_STATUS_NAN_MEAN_MEAN,0,4
ACTIVE_DAYS_CREDIT_MIN,1248,4
ACTIVE_DAYS_CREDIT_MAX,1769,4
ACTIVE_DAYS_CREDIT_MEAN,1465,4
ACTIVE_DAYS_CREDIT_VAR,1414,4
ACTIVE_DAYS_CREDIT_ENDDATE_MIN,1996,4
ACTIVE_DAYS_CREDIT_ENDDATE_MAX,1409,4
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,1525,4
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,1997,4
ACTIVE_CREDIT_DAY_OVERDUE_MAX,60,4
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,90,4
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,781,4
ACTIVE_AMT_CREDIT_SUM_MAX,1014,4
ACTIVE_AMT_CREDIT_SUM_MEAN,1385,4
ACTIVE_AMT_CREDIT_SUM_SUM,1303,4
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,856,4
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,1394,4
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,895,4
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,129,4
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,619,4
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,376,4
ACTIVE_AMT_ANNUITY_MAX,400,4
ACTIVE_AMT_ANNUITY_MEAN,352,4
ACTIVE_CNT_CREDIT_PROLONG_SUM,7,4
ACTIVE_MONTHS_BALANCE_MIN_MIN,345,4
ACTIVE_MONTHS_BALANCE_MAX_MAX,79,4
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,425,4
ACTIVE_MONTHS_BALANCE_SIZE_SUM,404,4
CLOSED_DAYS_CREDIT_MIN,965,4
CLOSED_DAYS_CREDIT_MAX,1978,4
CLOSED_DAYS_CREDIT_MEAN,1038,4
CLOSED_DAYS_CREDIT_VAR,1613,4
CLOSED_DAYS_CREDIT_ENDDATE_MIN,1037,4
CLOSED_DAYS_CREDIT_ENDDATE_MAX,1775,4
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,1311,4
CLOSED_DAYS_CREDIT_UPDATE_MEAN,1480,4
CLOSED_CREDIT_DAY_OVERDUE_MAX,0,4
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0,4
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,879,4
CLOSED_AMT_CREDIT_SUM_MAX,1056,4
CLOSED_AMT_CREDIT_SUM_MEAN,1654,4
CLOSED_AMT_CREDIT_SUM_SUM,1303,4
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,88,4
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,73,4
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,77,4
CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,0,4
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,117,4
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,66,4
CLOSED_AMT_ANNUITY_MAX,318,4
CLOSED_AMT_ANNUITY_MEAN,269,4
CLOSED_CNT_CREDIT_PROLONG_SUM,3,4
CLOSED_MONTHS_BALANCE_MIN_MIN,308,4
CLOSED_MONTHS_BALANCE_MAX_MAX,168,4
CLOSED_MONTHS_BALANCE_SIZE_MEAN,703,4
CLOSED_MONTHS_BALANCE_SIZE_SUM,468,4
PREV_AMT_ANNUITY_MIN,1130,4
PREV_AMT_ANNUITY_MAX,885,4
PREV_AMT_ANNUITY_MEAN,1229,4
PREV_AMT_APPLICATION_MIN,583,4
PREV_AMT_APPLICATION_MAX,411,4
PREV_AMT_APPLICATION_MEAN,947,4
PREV_AMT_CREDIT_MIN,885,4
PREV_AMT_CREDIT_MAX,728,4
